date,hour,MT_200
2013-03-21,10,3426.211453744493
2013-03-21,11,3623.348017621145
2013-03-21,12,3748.898678414098
2013-03-21,13,3864.53744493392
2013-03-21,14,3799.559471365639
2013-03-21,15,3829.295154185023
2013-03-21,16,3832.599118942732
2013-03-21,17,3775.3303964757715
2013-03-21,18,3778.6343612334804
2013-03-21,19,3843.612334801763
2013-03-21,20,3781.9383259911892
2013-03-21,21,3618.942731277533
2013-03-21,22,3497.797356828193
2013-03-21,23,2983.4801762114544
2013-03-22,0,2059.471365638766
2013-03-22,1,1972.466960352423
2013-03-22,2,1899.77973568282
2013-03-22,3,1525.330396475772
2013-03-22,4,1555.066079295154
2013-03-22,5,1865.638766519824
2013-03-22,6,2189.42731277533
2013-03-22,7,2397.577092511013
2013-03-22,8,2392.070484581498
2013-03-22,9,3285.242290748898
2013-03-22,10,3367.84140969163
2013-03-22,11,3655.286343612334
2013-03-22,12,3894.2731277533076
2013-03-22,13,3853.5242290748897
2013-03-22,14,3844.713656387666
2013-03-22,15,3846.916299559472
2013-03-22,16,3818.281938325991
2013-03-22,17,3922.907488986786
2013-03-22,18,3879.955947136564
2013-03-22,19,3935.022026431722
2013-03-22,20,3777.533039647576
2013-03-22,21,3662.995594713656
2013-03-22,22,3567.1806167400864
2013-03-22,23,3222.466960352423
2013-03-23,0,2732.378854625552
2013-03-23,1,1908.5903083700432
2013-03-23,2,1857.9295154185022
2013-03-23,3,1906.387665198238
2013-03-23,4,1715.859030837005
2013-03-23,5,1773.1277533039647
2013-03-23,6,2233.480176211453
2013-03-23,7,2333.700440528633
2013-03-23,8,2479.0748898678407
2013-03-23,9,3232.3788546255514
2013-03-23,10,3594.7136563876647
2013-03-23,11,3692.7312775330392
2013-03-23,12,3890.969162995594
2013-03-23,13,3951.54185022026
2013-03-23,14,3961.4537444933894
2013-03-23,15,3856.8281938325977
2013-03-23,16,4039.6475770925067
2013-03-23,17,3936.123348017617
2013-03-23,18,3903.0837004405284
2013-03-23,19,3940.5286343612297
2013-03-23,20,3675.11013215859
2013-03-23,21,3599.118942731278
2013-03-23,22,3534.140969162996
2013-03-23,23,3253.303964757709
2013-03-24,0,2752.202643171807
2013-03-24,1,1941.6299559471358
2013-03-24,2,1894.2731277533042
2013-03-24,3,1823.788546255506
2013-03-24,4,1803.964757709251
2013-03-24,5,1693.832599118942
2013-03-24,6,2186.123348017621
2013-03-24,7,2385.46255506608
2013-03-24,8,2323.788546255506
2013-03-24,9,3064.977973568282
2013-03-24,10,3469.162995594714
2013-03-24,11,3611.233480176211
2013-03-24,12,3885.4625550660794
2013-03-24,13,3795.1541850220256
2013-03-24,14,3811.6740088105716
2013-03-24,15,3768.722466960352
2013-03-24,16,3904.185022026429
2013-03-24,17,3699.339207048459
2013-03-24,18,3731.2775330396476
2013-03-24,19,3722.4669603524217
2013-03-24,20,3603.5242290748893
2013-03-24,21,3492.2907488986793
2013-03-24,22,3462.555066079294
2013-03-24,23,2830.396475770925
2013-03-25,0,1955.947136563876
2013-03-25,1,1890.969162995594
2013-03-25,2,1794.052863436123
2013-03-25,3,1458.1497797356828
2013-03-25,4,1577.0925110132148
2013-03-25,5,1801.7621145374442
2013-03-25,6,2181.718061674009
2013-03-25,7,2473.568281938326
2013-03-25,8,2397.577092511013
2013-03-25,9,3085.9030837004398
2013-03-25,10,3581.497797356828
2013-03-25,11,3722.466960352423
2013-03-25,12,3850.2202643171813
2013-03-25,13,3932.819383259914
2013-03-25,14,3766.519823788547
2013-03-25,15,3627.753303964757
2013-03-25,16,3720.2643171806167
2013-03-25,17,3700.440528634361
2013-03-25,18,3757.709251101321
2013-03-25,19,3677.312775330396
2013-03-25,20,3579.295154185022
2013-03-25,21,3605.726872246696
2013-03-25,22,3451.5418502202638
2013-03-25,23,2895.374449339207
2013-03-26,0,1982.378854625551
2013-03-26,1,1870.044052863436
2013-03-26,2,1813.876651982379
2013-03-26,3,1472.466960352423
2013-03-26,4,1632.158590308371
2013-03-26,5,1770.925110132159
2013-03-26,6,2153.083700440528
2013-03-26,7,2520.925110132158
2013-03-26,8,2518.722466960353
2013-03-26,9,3302.863436123349
2013-03-26,10,3503.303964757709
2013-03-26,11,3677.3127753303966
2013-03-26,12,3965.8590308370076
2013-03-26,13,3860.132158590308
2013-03-26,14,3817.180616740089
2013-03-26,15,3746.6960352422902
2013-03-26,16,3774.2290748898677
2013-03-26,17,3742.290748898678
2013-03-26,18,3729.0748898678407
2013-03-26,19,3794.052863436123
2013-03-26,20,3625.55066079295
2013-03-26,21,3602.4229074889877
2013-03-26,22,3558.370044052863
2013-03-26,23,2862.3348017621142
2013-03-27,0,2052.863436123348
2013-03-27,1,1947.136563876652
2013-03-27,2,1820.484581497797
2013-03-27,3,1498.8986784140973
2013-03-27,4,1615.638766519824
2013-03-27,5,1813.8766519823791
2013-03-27,6,2085.9030837004407
2013-03-27,7,2508.810572687224
2013-03-27,8,2472.466960352422
2013-03-27,9,3153.083700440529
2013-03-27,10,3553.964757709251
2013-03-27,11,3655.2863436123353
2013-03-27,12,3837.004405286344
2013-03-27,13,3905.2863436123353
2013-03-27,14,3852.422907488983
2013-03-27,15,3633.259911894273
2013-03-27,16,3709.2511013215862
2013-03-27,17,3791.8502202643167
2013-03-27,18,3776.431718061674
2013-03-27,19,3939.427312775328
2013-03-27,20,3636.5638766519833
2013-03-27,21,3581.4977973568284
2013-03-27,22,3481.277533039647
2013-03-27,23,2884.361233480176
2013-03-28,0,2029.7356828193829
2013-03-28,1,1911.8942731277532
2013-03-28,2,1783.039647577092
2013-03-28,3,1753.3039647577089
2013-03-28,4,1814.977973568282
2013-03-28,5,1711.4537444933922
2013-03-28,6,2218.06167400881
2013-03-28,7,2464.757709251101
2013-03-28,8,2408.5903083700437
2013-03-28,9,3187.224669603524
2013-03-28,10,3522.0264317180618
2013-03-28,11,3757.709251101322
2013-03-28,12,3881.057268722467
2013-03-28,13,3931.7180616740043
2013-03-28,14,3838.105726872247
2013-03-28,15,3759.9118942731275
2013-03-28,16,3889.867841409693
2013-03-28,17,4016.5198237885525
2013-03-28,18,3948.23788546255
2013-03-28,19,3866.740088105727
2013-03-28,20,3629.9559471365637
2013-03-28,21,3685.0220264317168
2013-03-28,22,3537.444933920706
2013-03-28,23,3222.466960352423
2013-03-29,0,2420.704845814978
2013-03-29,1,1947.136563876652
2013-03-29,2,1859.030837004405
2013-03-29,3,1848.017621145374
2013-03-29,4,1835.90308370044
2013-03-29,5,1791.8502202643172
2013-03-29,6,2230.176211453744
2013-03-29,7,2437.224669603523
2013-03-29,8,2427.312775330396
2013-03-29,9,3277.5330396475783
2013-03-29,10,3640.9691629955937
2013-03-29,11,3807.2687224669608
2013-03-29,12,4050.6607929515417
2013-03-29,13,3950.440528634362
2013-03-29,14,3885.4625550660785
2013-03-29,15,3839.207048458149
2013-03-29,16,3898.678414096913
2013-03-29,17,3939.4273127753263
2013-03-29,18,3961.453744493396
2013-03-29,19,3823.788546255506
2013-03-29,20,3720.2643171806167
2013-03-29,21,3707.0484581497794
2013-03-29,22,3679.515418502201
2013-03-29,23,3258.810572687225
2013-03-30,0,2838.105726872247
2013-03-30,1,2036.343612334802
2013-03-30,2,1995.594713656387
2013-03-30,3,2061.674008810573
2013-03-30,4,1885.46255506608
2013-03-30,5,1791.8502202643172
2013-03-30,6,2190.528634361232
2013-03-30,7,2437.2246696035236
2013-03-30,8,2451.5418502202638
2013-03-30,9,3245.594713656387
2013-03-30,10,3645.374449339207
2013-03-30,11,3868.9427312775338
2013-03-30,12,4009.9118942731293
2013-03-30,13,3998.8986784140957
2013-03-30,14,4047.35682819383
2013-03-30,15,3879.955947136564
2013-03-30,16,4025.3303964757724
2013-03-30,17,4122.246696035239
2013-03-30,18,4207.04845814979
2013-03-30,19,4187.22466960353
2013-03-30,20,3904.1850220264305
2013-03-30,21,3702.643171806166
2013-03-30,22,3633.259911894273
2013-03-30,23,3257.709251101322
2013-03-31,0,2762.1145374449334
2013-03-31,1,0.0
2013-03-31,2,1931.718061674008
2013-03-31,3,1908.590308370044
2013-03-31,4,2047.3568281938333
2013-03-31,5,1762.114537444934
2013-03-31,6,1882.1585903083692
2013-03-31,7,2209.2511013215862
2013-03-31,8,2303.964757709251
2013-03-31,9,3241.1894273127764
2013-03-31,10,3487.8854625550657
2013-03-31,11,3561.6740088105726
2013-03-31,12,3713.656387665198
2013-03-31,13,3592.511013215859
2013-03-31,14,3508.8105726872236
2013-03-31,15,3493.3920704845805
2013-03-31,16,3450.4405286343613
2013-03-31,17,3527.533039647577
2013-03-31,18,3444.933920704846
2013-03-31,19,2722.466960352422
2013-03-31,20,2566.0792951541853
2013-03-31,21,2623.348017621145
2013-03-31,22,2595.8149779735672
2013-03-31,23,2411.894273127753
2013-04-01,0,1912.9955947136561
2013-04-01,1,1803.9647577092512
2013-04-01,2,1732.3788546255512
2013-04-01,3,1477.973568281938
2013-04-01,4,1473.5682819383258
2013-04-01,5,2129.9559471365637
2013-04-01,6,2072.687224669604
2013-04-01,7,2344.713656387665
2013-04-01,8,2265.418502202643
2013-04-01,9,2914.0969162995602
2013-04-01,10,3495.594713656387
2013-04-01,11,3720.2643171806167
2013-04-01,12,3808.3700440528637
2013-04-01,13,3863.436123348018
2013-04-01,14,3864.5374449339197
2013-04-01,15,3798.458149779735
2013-04-01,16,3781.938325991189
2013-04-01,17,3697.136563876652
2013-04-01,18,3627.753303964757
2013-04-01,19,3703.744493392071
2013-04-01,20,3779.735682819383
2013-04-01,21,3634.361233480176
2013-04-01,22,3547.356828193833
2013-04-01,23,3018.7224669603534
2013-04-02,0,2540.7488986784138
2013-04-02,1,1990.0881057268718
2013-04-02,2,1874.449339207048
2013-04-02,3,1829.295154185022
2013-04-02,4,1876.651982378854
2013-04-02,5,1618.942731277532
2013-04-02,6,1764.3171806167397
2013-04-02,7,2607.929515418502
2013-04-02,8,2539.647577092511
2013-04-02,9,3050.6607929515417
2013-04-02,10,3453.74449339207
2013-04-02,11,3675.11013215859
2013-04-02,12,3866.740088105727
2013-04-02,13,3871.1453744493406
2013-04-02,14,3855.7268722466947
2013-04-02,15,3871.145374449339
2013-04-02,16,3802.863436123348
2013-04-02,17,4020.9251101321584
2013-04-02,18,3935.022026431719
2013-04-02,19,3960.3524229074883
2013-04-02,20,3735.68281938326
2013-04-02,21,3691.6299559471363
2013-04-02,22,3584.8017621145373
2013-04-02,23,2879.9559471365646
2013-04-03,0,1964.7577092511021
2013-04-03,1,1881.057268722466
2013-04-03,2,1794.052863436123
2013-04-03,3,1432.819383259911
2013-04-03,4,1649.77973568282
2013-04-03,5,1679.515418502202
2013-04-03,6,1995.594713656389
2013-04-03,7,2296.2555066079303
2013-04-03,8,2328.193832599119
2013-04-03,9,3221.3656387665214
2013-04-03,10,3484.5814977973555
2013-04-03,11,3657.488986784141
2013-04-03,12,3785.242290748899
2013-04-03,13,3822.687224669604
2013-04-03,14,3811.674008810575
2013-04-03,15,3768.722466960352
2013-04-03,16,3910.79295154185
2013-04-03,17,3936.1233480176215
2013-04-03,18,3955.9471365638783
2013-04-03,19,3856.8281938326
2013-04-03,20,3703.7444933920697
2013-04-03,21,3724.669603524229
2013-04-03,22,3556.167400881058
2013-04-03,23,2912.995594713656
2013-04-04,0,2073.788546255507
2013-04-04,1,1924.008810572687
2013-04-04,2,1879.9559471365642
2013-04-04,3,1472.4669603524221
2013-04-04,4,1679.515418502203
2013-04-04,5,1547.356828193832
2013-04-04,6,2201.5418502202638
2013-04-04,7,2418.502202643171
2013-04-04,8,2318.281938325991
2013-04-04,9,3135.4625550660785
2013-04-04,10,3518.722466960353
2013-04-04,11,3761.0132158590313
2013-04-04,12,3867.8414096916267
2013-04-04,13,3974.669603524227
2013-04-04,14,3881.057268722465
2013-04-04,15,3889.8678414096908
2013-04-04,16,4036.3436123347997
2013-04-04,17,3862.3348017621147
2013-04-04,18,3802.863436123348
2013-04-04,19,3687.2246696035236
2013-04-04,20,3647.5770925110132
2013-04-04,21,3698.237885462555
2013-04-04,22,3593.6123348017613
2013-04-04,23,2960.352422907489
2013-04-05,0,2088.105726872247
2013-04-05,1,1953.744493392071
2013-04-05,2,1866.740088105726
2013-04-05,3,1482.378854625551
2013-04-05,4,1791.850220264318
2013-04-05,5,1614.53744493392
2013-04-05,6,2147.5770925110137
2013-04-05,7,2401.982378854625
2013-04-05,8,2294.052863436124
2013-04-05,9,3241.1894273127746
2013-04-05,10,3447.136563876653
2013-04-05,11,3691.6299559471363
2013-04-05,12,3855.7268722466956
2013-04-05,13,3983.4801762114566
2013-04-05,14,3764.317180616739
2013-04-05,15,3779.7356828193842
2013-04-05,16,3837.0044052863436
2013-04-05,17,3887.6651982378835
2013-04-05,18,3890.969162995597
2013-04-05,19,3927.312775330397
2013-04-05,20,3814.977973568281
2013-04-05,21,3679.515418502203
2013-04-05,22,3542.951541850221
2013-04-05,23,3204.8458149779735
2013-04-06,0,2633.259911894272
2013-04-06,1,1882.158590308371
2013-04-06,2,1813.87665198238
2013-04-06,3,1575.991189427312
2013-04-06,4,1670.7048458149782
2013-04-06,5,1607.9295154185031
2013-04-06,6,2100.220264317181
2013-04-06,7,2222.466960352423
2013-04-06,8,2211.4537444933912
2013-04-06,9,3219.1629955947137
2013-04-06,10,3550.660792951542
2013-04-06,11,3764.31718061674
2013-04-06,12,3812.775330396476
2013-04-06,13,3914.09691629956
2013-04-06,14,3898.678414096916
2013-04-06,15,3854.6255506607927
2013-04-06,16,3926.2114537444977
2013-04-06,17,3840.308370044053
2013-04-06,18,3903.083700440529
2013-04-06,19,3893.171806167401
2013-04-06,20,3872.2466960352417
2013-04-06,21,3799.5594713656383
2013-04-06,22,3567.180616740087
2013-04-06,23,3381.0572687224662
2013-04-07,0,2525.33039647577
2013-04-07,1,1712.555066079295
2013-04-07,2,1666.299559471365
2013-04-07,3,1593.6123348017622
2013-04-07,4,1676.211453744494
2013-04-07,5,1580.3964757709248
2013-04-07,6,1925.1101321585911
2013-04-07,7,2178.4140969163
2013-04-07,8,2197.136563876652
2013-04-07,9,3088.105726872247
2013-04-07,10,3427.312775330396
2013-04-07,11,3691.629955947136
2013-04-07,12,3849.118942731277
2013-04-07,13,3823.788546255506
2013-04-07,14,3752.202643171806
2013-04-07,15,3832.59911894273
2013-04-07,16,3895.3744493392114
2013-04-07,17,3857.929515418502
2013-04-07,18,3827.092511013215
2013-04-07,19,3800.660792951542
2013-04-07,20,3636.563876651982
2013-04-07,21,3582.599118942731
2013-04-07,22,3487.885462555065
2013-04-07,23,2927.3127753303966
2013-04-08,0,2219.162995594714
2013-04-08,1,1883.259911894273
2013-04-08,2,1805.066079295155
2013-04-08,3,1764.31718061674
2013-04-08,4,1809.471365638766
2013-04-08,5,2219.162995594713
2013-04-08,6,2278.63436123348
2013-04-08,7,2383.259911894273
2013-04-08,8,2302.863436123348
2013-04-08,9,3371.145374449339
2013-04-08,10,3557.26872246696
2013-04-08,11,3677.312775330396
2013-04-08,12,3838.105726872246
2013-04-08,13,3863.4361233480186
2013-04-08,14,3855.726872246696
2013-04-08,15,3822.687224669604
2013-04-08,16,3741.189427312776
2013-04-08,17,3777.533039647577
2013-04-08,18,3758.8105726872245
2013-04-08,19,3781.938325991189
2013-04-08,20,3611.233480176211
2013-04-08,21,3627.753303964758
2013-04-08,22,3468.0616740088108
2013-04-08,23,3044.0528634361226
2013-04-09,0,2373.348017621144
2013-04-09,1,2017.6211453744502
2013-04-09,2,1961.4537444933912
2013-04-09,3,1529.735682819384
2013-04-09,4,1611.233480176213
2013-04-09,5,1855.7268722466972
2013-04-09,6,2223.5682819383264
2013-04-09,7,2616.7400881057256
2013-04-09,8,2640.969162995594
2013-04-09,9,3432.819383259911
2013-04-09,10,3553.96475770925
2013-04-09,11,3642.070484581498
2013-04-09,12,3994.493392070483
2013-04-09,13,3943.8325991189386
2013-04-09,14,3825.991189427312
2013-04-09,15,3801.762114537445
2013-04-09,16,3765.4185022026422
2013-04-09,17,3863.4361233480176
2013-04-09,18,4044.0528634361212
2013-04-09,19,3979.074889867838
2013-04-09,20,3778.6343612334804
2013-04-09,21,3665.1982378854627
2013-04-09,22,3611.233480176211
2013-04-09,23,2960.35242290749
2013-04-10,0,2071.5859030837
2013-04-10,1,1951.5418502202642
2013-04-10,2,1843.612334801762
2013-04-10,3,1642.070484581498
2013-04-10,4,1908.5903083700432
2013-04-10,5,2244.4933920704852
2013-04-10,6,2294.052863436123
2013-04-10,7,2523.127753303964
2013-04-10,8,2373.348017621146
2013-04-10,9,3253.3039647577075
2013-04-10,10,3546.2555066079276
2013-04-10,11,3831.497797356829
2013-04-10,12,4050.6607929515403
2013-04-10,13,3917.400881057269
2013-04-10,14,3888.766519823789
2013-04-10,15,3881.057268722467
2013-04-10,16,4007.709251101326
2013-04-10,17,4053.964757709258
2013-04-10,18,3924.0088105726873
2013-04-10,19,3878.854625550661
2013-04-10,20,3687.224669603524
2013-04-10,21,3613.436123348018
2013-04-10,22,3589.2070484581495
2013-04-10,23,3044.052863436123
2013-04-11,0,2283.039647577092
2013-04-11,1,2019.823788546256
2013-04-11,2,1947.136563876652
2013-04-11,3,1856.8281938325988
2013-04-11,4,2009.911894273128
2013-04-11,5,2179.515418502202
2013-04-11,6,2283.039647577093
2013-04-11,7,2539.647577092511
2013-04-11,8,2432.8193832599113
2013-04-11,9,3361.233480176211
2013-04-11,10,3580.3964757709246
2013-04-11,11,3648.6784140969157
2013-04-11,12,3870.0440528634354
2013-04-11,13,3885.46255506608
2013-04-11,14,4053.9647577092446
2013-04-11,15,3877.753303964757
2013-04-11,16,3960.3524229074856
2013-04-11,17,3958.149779735679
2013-04-11,18,3952.6431718061613
2013-04-11,19,3962.5550660792924
2013-04-11,20,3745.5947136563873
2013-04-11,21,3713.656387665198
2013-04-11,22,3587.004405286344
2013-04-11,23,3040.748898678415
2013-04-12,0,2168.5022026431734
2013-04-12,1,1965.859030837004
2013-04-12,2,1859.0308370044063
2013-04-12,3,1480.176211453744
2013-04-12,4,1503.303964757709
2013-04-12,5,1802.863436123347
2013-04-12,6,2256.607929515419
2013-04-12,7,2412.995594713657
2013-04-12,8,2401.9823788546246
2013-04-12,9,3227.9735682819387
2013-04-12,10,3599.1189427312765
2013-04-12,11,3707.048458149779
2013-04-12,12,3834.801762114537
2013-04-12,13,3896.475770925106
2013-04-12,14,3950.440528634359
2013-04-12,15,3838.105726872247
2013-04-12,16,3882.1585903083705
2013-04-12,17,4003.303964757716
2013-04-12,18,3909.691629955948
2013-04-12,19,4028.634361233485
2013-04-12,20,3863.4361233480176
2013-04-12,21,3837.004405286343
2013-04-12,22,3723.5682819383264
2013-04-12,23,3329.295154185023
2013-04-13,0,2777.533039647577
2013-04-13,1,2000.000000000001
2013-04-13,2,1883.259911894273
2013-04-13,3,1505.5066079295152
2013-04-13,4,1980.176211453745
2013-04-13,5,1716.9603524229078
2013-04-13,6,2328.1938325991177
2013-04-13,7,2441.6299559471363
2013-04-13,8,2477.9735682819382
2013-04-13,9,3488.9867841409687
2013-04-13,10,3696.035242290749
2013-04-13,11,3938.325991189427
2013-04-13,12,4164.09691629956
2013-04-13,13,4233.48017621145
2013-04-13,14,4128.85462555066
2013-04-13,15,4158.5903083700405
2013-04-13,16,4276.43171806167
2013-04-13,17,4407.48898678415
2013-04-13,18,4351.32158590308
2013-04-13,19,4196.03524229074
2013-04-13,20,3916.29955947137
2013-04-13,21,3873.3480176211447
2013-04-13,22,3737.8854625550657
2013-04-13,23,3377.753303964758
2013-04-14,0,2874.449339207048
2013-04-14,1,2034.1409691629951
2013-04-14,2,1959.251101321586
2013-04-14,3,1573.788546255507
2013-04-14,4,1791.8502202643178
2013-04-14,5,1827.092511013216
2013-04-14,6,2190.528634361234
2013-04-14,7,2328.1938325991187
2013-04-14,8,2441.6299559471363
2013-04-14,9,3382.1585903083696
2013-04-14,10,3698.237885462556
2013-04-14,11,4106.828193832604
2013-04-14,12,4129.95594713657
2013-04-14,13,4045.1541850220347
2013-04-14,14,4185.0220264317195
2013-04-14,15,4346.91629955947
2013-04-14,16,4193.8325991189395
2013-04-14,17,4199.33920704845
2013-04-14,18,4162.9955947136605
2013-04-14,19,4104.6255506607895
2013-04-14,20,4003.3039647577084
2013-04-14,21,3827.092511013216
2013-04-14,22,3645.3744493392082
2013-04-14,23,3004.405286343613
2013-04-15,0,2162.9955947136573
2013-04-15,1,1996.69603524229
2013-04-15,2,1953.744493392071
2013-04-15,3,1564.9779735682832
2013-04-15,4,1785.242290748899
2013-04-15,5,1747.797356828194
2013-04-15,6,2215.859030837005
2013-04-15,7,2446.035242290749
2013-04-15,8,2502.202643171806
2013-04-15,9,3299.5594713656387
2013-04-15,10,3690.528634361233
2013-04-15,11,3887.66519823789
2013-04-15,12,3954.845814977977
2013-04-15,13,4095.8149779735704
2013-04-15,14,3993.392070484588
2013-04-15,15,4073.7885462555
2013-04-15,16,4188.32599118942
2013-04-15,17,4143.1718061674
2013-04-15,18,4004.405286343614
2013-04-15,19,3861.233480176212
2013-04-15,20,3746.696035242291
2013-04-15,21,3639.867841409691
2013-04-15,22,3603.5242290748893
2013-04-15,23,2946.035242290749
2013-04-16,0,2041.850220264317
2013-04-16,1,1912.9955947136548
2013-04-16,2,1841.409691629956
2013-04-16,3,1476.8722466960362
2013-04-16,4,1707.0484581497792
2013-04-16,5,1699.3392070484579
2013-04-16,6,2084.8017621145373
2013-04-16,7,2429.515418502203
2013-04-16,8,2507.709251101322
2013-04-16,9,3263.2158590308372
2013-04-16,10,3547.3568281938333
2013-04-16,11,3792.95154185022
2013-04-16,12,3952.6431718061613
2013-04-16,13,3950.4405286343613
2013-04-16,14,4081.4977973568293
2013-04-16,15,4131.05726872247
2013-04-16,16,4427.312775330391
2013-04-16,17,4707.04845814978
2013-04-16,18,4448.23788546256
2013-04-16,19,3926.211453744489
2013-04-16,20,3894.2731277533044
2013-04-16,21,3841.4096916299573
2013-04-16,22,3704.845814977973
2013-04-16,23,3034.1409691629956
2013-04-17,0,2126.651982378854
2013-04-17,1,1979.074889867841
2013-04-17,2,1899.77973568282
2013-04-17,3,1868.942731277533
2013-04-17,4,2262.114537444934
2013-04-17,5,2164.0969162995602
2013-04-17,6,2327.0925110132157
2013-04-17,7,2448.237885462554
2013-04-17,8,2450.4405286343617
2013-04-17,9,3165.198237885462
2013-04-17,10,3569.383259911894
2013-04-17,11,3866.740088105729
2013-04-17,12,4009.9118942731257
2013-04-17,13,4210.35242290749
2013-04-17,14,4473.56828193833
2013-04-17,15,4610.13215859031
2013-04-17,16,4617.84140969163
2013-04-17,17,4465.859030837009
2013-04-17,18,4167.4008810572695
2013-04-17,19,3957.0484581497794
2013-04-17,20,3800.660792951542
2013-04-17,21,3716.960352422907
2013-04-17,22,3548.458149779736
2013-04-17,23,2948.237885462554
2013-04-18,0,2151.9823788546246
2013-04-18,1,1982.378854625552
2013-04-18,2,1901.982378854624
2013-04-18,3,1480.1762114537453
2013-04-18,4,1382.1585903083712
2013-04-18,5,1996.6960352422911
2013-04-18,6,2325.991189427314
2013-04-18,7,2511.0132158590304
2013-04-18,8,2442.731277533039
2013-04-18,9,3252.2026431718054
2013-04-18,10,3531.93832599119
2013-04-18,11,3720.264317180616
2013-04-18,12,3964.7577092510965
2013-04-18,13,3990.088105726877
2013-04-18,14,3986.78414096916
2013-04-18,15,4106.8281938326
2013-04-18,16,4002.2026431718123
2013-04-18,17,3918.5022026431725
2013-04-18,18,3939.4273127753313
2013-04-18,19,3821.5859030837
2013-04-18,20,3716.960352422906
2013-04-18,21,3730.1762114537432
2013-04-18,22,3601.321585903083
2013-04-18,23,2904.1850220264305
2013-04-19,0,2052.863436123349
2013-04-19,1,1937.224669603524
2013-04-19,2,1866.7400881057272
2013-04-19,3,1442.7312775330392
2013-04-19,4,1321.585903083701
2013-04-19,5,1924.0088105726868
2013-04-19,6,2272.026431718062
2013-04-19,7,2428.414096916299
2013-04-19,8,2346.916299559471
2013-04-19,9,3170.704845814978
2013-04-19,10,3447.136563876651
2013-04-19,11,3628.8546255506612
2013-04-19,12,4002.2026431718114
2013-04-19,13,4008.810572687219
2013-04-19,14,4472.46696035242
2013-04-19,15,4639.86784140969
2013-04-19,16,4753.30396475772
2013-04-19,17,4571.58590308369
2013-04-19,18,4322.687224669609
2013-04-19,19,4091.40969162996
2013-04-19,20,3864.5374449339197
2013-04-19,21,3915.198237885462
2013-04-19,22,3800.6607929515417
2013-04-19,23,3386.563876651982
2013-04-20,0,2811.674008810573
2013-04-20,1,2060.57268722467
2013-04-20,2,2066.0792951541853
2013-04-20,3,1747.797356828194
2013-04-20,4,1762.1145374449338
2013-04-20,5,1774.2290748898681
2013-04-20,6,2209.2511013215862
2013-04-20,7,2283.039647577093
2013-04-20,8,2214.757709251102
2013-04-20,9,3240.0881057268725
2013-04-20,10,3623.348017621145
2013-04-20,11,3874.4493392070485
2013-04-20,12,4094.7136563876657
2013-04-20,13,4482.37885462554
2013-04-20,14,4426.21145374449
2013-04-20,15,4687.22466960353
2013-04-20,16,4762.114537444941
2013-04-20,17,4814.97797356829
2013-04-20,18,4671.80616740088
2013-04-20,19,4156.387665198241
2013-04-20,20,4018.722466960344
2013-04-20,21,3872.246696035242
2013-04-20,22,3681.7180616740075
2013-04-20,23,3346.9162995594706
2013-04-21,0,2679.515418502203
2013-04-21,1,2044.052863436124
2013-04-21,2,2291.850220264317
2013-04-21,3,1669.603524229075
2013-04-21,4,1580.396475770925
2013-04-21,5,1725.770925110133
2013-04-21,6,2188.325991189428
2013-04-21,7,2244.493392070485
2013-04-21,8,2414.09691629956
2013-04-21,9,3320.4845814977957
2013-04-21,10,3658.590308370045
2013-04-21,11,3834.801762114536
2013-04-21,12,4100.2202643171795
2013-04-21,13,4345.8149779735795
2013-04-21,14,4355.726872246691
2013-04-21,15,4368.94273127754
2013-04-21,16,4461.453744493389
2013-04-21,17,4566.07929515418
2013-04-21,18,4112.334801762113
2013-04-21,19,3930.616740088106
2013-04-21,20,3841.409691629956
2013-04-21,21,3703.7444933920697
2013-04-21,22,3616.740088105726
2013-04-21,23,2927.312775330397
2013-04-22,0,2034.140969162996
2013-04-22,1,1904.185022026431
2013-04-22,2,1878.8546255506608
2013-04-22,3,2225.770925110132
2013-04-22,4,1983.4801762114553
2013-04-22,5,2196.035242290749
2013-04-22,6,2350.22026431718
2013-04-22,7,2583.700440528634
2013-04-22,8,2420.704845814978
2013-04-22,9,3165.1982378854627
2013-04-22,10,3558.3700440528623
2013-04-22,11,3797.3568281938306
2013-04-22,12,3940.528634361233
2013-04-22,13,3947.13656387665
2013-04-22,14,3969.162995594713
2013-04-22,15,3928.414096916299
2013-04-22,16,3991.189427312776
2013-04-22,17,3898.6784140969157
2013-04-22,18,3933.9207048458143
2013-04-22,19,3776.4317180616745
2013-04-22,20,3774.2290748898677
2013-04-22,21,3766.519823788547
2013-04-22,22,3570.4845814977966
2013-04-22,23,2987.885462555066
2013-04-23,0,2098.0176211453727
2013-04-23,1,1960.352422907489
2013-04-23,2,2126.651982378854
2013-04-23,3,2121.1453744493388
2013-04-23,4,1979.0748898678412
2013-04-23,5,2114.537444933921
2013-04-23,6,2406.387665198238
2013-04-23,7,2447.136563876651
2013-04-23,8,2265.418502202644
2013-04-23,9,3185.022026431718
2013-04-23,10,3530.837004405287
2013-04-23,11,3735.6828193832625
2013-04-23,12,4051.762114537445
2013-04-23,13,4189.42731277533
2013-04-23,14,4187.22466960352
2013-04-23,15,4390.9691629955905
2013-04-23,16,4547.35682819383
2013-04-23,17,4834.801762114539
2013-04-23,18,4575.99118942732
2013-04-23,19,4203.744493392061
2013-04-23,20,3993.392070484573
2013-04-23,21,3752.202643171806
2013-04-23,22,3640.969162995595
2013-04-23,23,2995.594713656388
